year,state,type,energySrc,amount,region
1992,US-TOTAL,"Electric Generators, Independent Power Producers",Other Gases,3138,combined
1992,US-TOTAL,"Electric Generators, Independent Power Producers",Petroleum,1159790,combined
1992,US-TOTAL,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,396471,combined
1992,US-TOTAL,"Electric Generators, Independent Power Producers",Wind,2887215,combined
1992,US-TOTAL,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,5750494,combined
1992,US-TOTAL,"Electric Generators, Electric Utilities",Total,2797219151,combined
1992,US-TOTAL,"Electric Generators, Electric Utilities",Coal,1575895394,combined
1992,US-TOTAL,"Electric Generators, Electric Utilities",Geothermal,8103809,combined
1992,US-TOTAL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,243736029,combined
1992,US-TOTAL,"Electric Generators, Electric Utilities",Natural Gas,263871508,combined
1992,US-TOTAL,"Electric Generators, Electric Utilities",Nuclear,618776263,combined
1992,US-TOTAL,"Electric Generators, Electric Utilities",Other Biomass,1276458,combined
1992,US-TOTAL,"Electric Generators, Electric Utilities",Petroleum,88916308,combined
1992,US-TOTAL,"Electric Generators, Electric Utilities",Pumped Storage,-4176582,combined
1992,US-TOTAL,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,3169,combined
1992,US-TOTAL,"Electric Generators, Electric Utilities",Wind,308,combined
1992,US-TOTAL,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,816487,combined
1992,US-TOTAL,"combined Heat and Power, Industrial Power",Total,143280469,combined
1992,US-TOTAL,"combined Heat and Power, Industrial Power",Coal,22743402,combined
1992,US-TOTAL,"combined Heat and Power, Industrial Power",Hydroelectric Conventional,2949883,combined
1992,US-TOTAL,"combined Heat and Power, Industrial Power",Natural Gas,65933032,combined
1992,US-TOTAL,"combined Heat and Power, Industrial Power",Other,3239466,combined
1992,US-TOTAL,"combined Heat and Power, Industrial Power",Other Biomass,931544,combined
1992,US-TOTAL,"combined Heat and Power, Industrial Power",Other Gases,11952702,combined
1992,US-TOTAL,"combined Heat and Power, Industrial Power",Petroleum,7614718,combined
1992,US-TOTAL,"combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,27915722,combined
1992,US-TOTAL,"combined Heat and Power, Electric Power",Total,91318913,combined
1992,US-TOTAL,"combined Heat and Power, Electric Power",Coal,20653109,combined
1992,US-TOTAL,"combined Heat and Power, Electric Power",Natural Gas,63403429,combined
1992,US-TOTAL,"combined Heat and Power, Electric Power",Other,479806,combined
1992,US-TOTAL,"combined Heat and Power, Electric Power",Other Biomass,1487304,combined
1992,US-TOTAL,"combined Heat and Power, Electric Power",Other Gases,1209337,combined
1992,US-TOTAL,"combined Heat and Power, Electric Power",Petroleum,2161814,combined
1992,US-TOTAL,"combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,1924114,combined
1992,US-TOTAL,"combined Heat and Power, Commercial Power",Total,6228131,combined
1992,US-TOTAL,"combined Heat and Power, Commercial Power",Coal,748818,combined
1992,US-TOTAL,"combined Heat and Power, Commercial Power",Hydroelectric Conventional,122436,combined
1992,US-TOTAL,"combined Heat and Power, Commercial Power",Natural Gas,3867218,combined
1992,US-TOTAL,"combined Heat and Power, Commercial Power",Other,615,combined
1992,US-TOTAL,"combined Heat and Power, Commercial Power",Other Biomass,960606,combined
1992,US-TOTAL,"combined Heat and Power, Commercial Power",Other Gases,105060,combined
1992,US-TOTAL,"combined Heat and Power, Commercial Power",Petroleum,301533,combined
1992,US-TOTAL,"combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,121845,combined
1993,US-TOTAL,Total Electric Power Industry,Total,3197191096,combined
1993,US-TOTAL,Total Electric Power Industry,Coal,1690070232,combined
1993,US-TOTAL,Total Electric Power Industry,Geothermal,16788565,combined
1993,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,280494008,combined
1993,US-TOTAL,Total Electric Power Industry,Natural Gas,414926798,combined
1993,US-TOTAL,Total Electric Power Industry,Nuclear,610291214,combined
1993,US-TOTAL,Total Electric Power Industry,Other,3487156,combined
1993,US-TOTAL,Total Electric Power Industry,Other Biomass,18333031,combined
1993,US-TOTAL,Total Electric Power Industry,Other Gases,12955798,combined
1993,US-TOTAL,Total Electric Power Industry,Petroleum,112788180,combined
1993,US-TOTAL,Total Electric Power Industry,Pumped Storage,-4035572,combined
1993,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,462452,combined
1993,US-TOTAL,Total Electric Power Industry,Wind,3005827,combined
1993,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,37623407,combined
1993,US-TOTAL,"Electric Generators, Independent Power Producers",Total,53395640,combined
1993,US-TOTAL,"Electric Generators, Independent Power Producers",Coal,2904094,combined
1993,US-TOTAL,"Electric Generators, Independent Power Producers",Geothermal,9217566,combined
1993,US-TOTAL,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,8425334,combined
1993,US-TOTAL,"Electric Generators, Independent Power Producers",Natural Gas,8293081,combined
1993,US-TOTAL,"Electric Generators, Independent Power Producers",Other Biomass,13758786,combined
1993,US-TOTAL,"Electric Generators, Independent Power Producers",Other Gases,7077,combined
1993,US-TOTAL,"Electric Generators, Independent Power Producers",Petroleum,1059738,combined
1993,US-TOTAL,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,458650,combined
1993,US-TOTAL,"Electric Generators, Independent Power Producers",Wind,3005584,combined
1993,US-TOTAL,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,6265730,combined
1993,US-TOTAL,"Electric Generators, Electric Utilities",Total,2882524766,combined
1993,US-TOTAL,"Electric Generators, Electric Utilities",Coal,1639151186,combined
1993,US-TOTAL,"Electric Generators, Electric Utilities",Geothermal,7570999,combined
1993,US-TOTAL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,269098329,combined
1993,US-TOTAL,"Electric Generators, Electric Utilities",Natural Gas,258915301,combined
1993,US-TOTAL,"Electric Generators, Electric Utilities",Nuclear,610291214,combined
1993,US-TOTAL,"Electric Generators, Electric Utilities",Other Biomass,1100219,combined
1993,US-TOTAL,"Electric Generators, Electric Utilities",Petroleum,99538857,combined
1993,US-TOTAL,"Electric Generators, Electric Utilities",Pumped Storage,-4035572,combined
1993,US-TOTAL,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,3802,combined
1993,US-TOTAL,"Electric Generators, Electric Utilities",Wind,243,combined
1993,US-TOTAL,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,890188,combined
1993,US-TOTAL,"combined Heat and Power, Industrial Power",Total,146293870,combined
1993,US-TOTAL,"combined Heat and Power, Industrial Power",Coal,23742233,combined
1993,US-TOTAL,"combined Heat and Power, Industrial Power",Hydroelectric Conventional,2870605,combined
1993,US-TOTAL,"combined Heat and Power, Industrial Power",Natural Gas,68233827,combined
1993,US-TOTAL,"combined Heat and Power, Industrial Power",Other,3079474,combined
1993,US-TOTAL,"combined Heat and Power, Industrial Power",Other Biomass,1091704,combined
1993,US-TOTAL,"combined Heat and Power, Industrial Power",Other Gases,11889738,combined
1993,US-TOTAL,"combined Heat and Power, Industrial Power",Petroleum,7028473,combined
1993,US-TOTAL,"combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,28357816,combined
1993,US-TOTAL,"combined Heat and Power, Electric Power",Total,107976400,combined
1993,US-TOTAL,"combined Heat and Power, Electric Power",Coal,23408874,combined
1993,US-TOTAL,"combined Heat and Power, Electric Power",Natural Gas,75013447,combined
1993,US-TOTAL,"combined Heat and Power, Electric Power",Other,407651,combined
1993,US-TOTAL,"combined Heat and Power, Electric Power",Other Biomass,1364333,combined
1993,US-TOTAL,"combined Heat and Power, Electric Power",Other Gases,959431,combined
1993,US-TOTAL,"combined Heat and Power, Electric Power",Petroleum,4826730,combined
1993,US-TOTAL,"combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,1995934,combined
1993,US-TOTAL,"combined Heat and Power, Commercial Power",Total,7000420,combined
1993,US-TOTAL,"combined Heat and Power, Commercial Power",Coal,863845,combined
1993,US-TOTAL,"combined Heat and Power, Commercial Power",Hydroelectric Conventional,99740,combined
1993,US-TOTAL,"combined Heat and Power, Commercial Power",Natural Gas,4471142,combined
1993,US-TOTAL,"combined Heat and Power, Commercial Power",Other,31,combined
1993,US-TOTAL,"combined Heat and Power, Commercial Power",Other Biomass,1017989,combined
1993,US-TOTAL,"combined Heat and Power, Commercial Power",Other Gases,99552,combined
1993,US-TOTAL,"combined Heat and Power, Commercial Power",Petroleum,334382,combined
1993,US-TOTAL,"combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,113739,combined
1994,US-TOTAL,Total Electric Power Industry,Total,3247522388,combined
1994,US-TOTAL,Total Electric Power Industry,Coal,1690693864,combined
1994,US-TOTAL,Total Electric Power Industry,Geothermal,15535453,combined
1994,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,260125733,combined
1994,US-TOTAL,Total Electric Power Industry,Natural Gas,460218682,combined
1994,US-TOTAL,Total Electric Power Industry,Nuclear,640439832,combined
1994,US-TOTAL,Total Electric Power Industry,Other,3666925,combined
1994,US-TOTAL,Total Electric Power Industry,Other Biomass,19128595,combined
1994,US-TOTAL,Total Electric Power Industry,Other Gases,13319051,combined
1994,US-TOTAL,Total Electric Power Industry,Petroleum,105900983,combined
1994,US-TOTAL,Total Electric Power Industry,Pumped Storage,-3377825,combined
1994,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,486622,combined
1994,US-TOTAL,Total Electric Power Industry,Wind,3447109,combined
1994,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,37937364,combined
1994,US-TOTAL,"Electric Generators, Independent Power Producers",Total,54513595,combined
1994,US-TOTAL,"Electric Generators, Independent Power Producers",Coal,4369560,combined
1994,US-TOTAL,"Electric Generators, Independent Power Producers",Geothermal,8594816,combined
1994,US-TOTAL,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,6933888,combined
1994,US-TOTAL,"Electric Generators, Independent Power Producers",Natural Gas,8603072,combined
1994,US-TOTAL,"Electric Generators, Independent Power Producers",Other Biomass,14159831,combined
1994,US-TOTAL,"Electric Generators, Independent Power Producers",Other Gases,6614,combined
1994,US-TOTAL,"Electric Generators, Independent Power Producers",Petroleum,1046522,combined
1994,US-TOTAL,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,483150,combined
1994,US-TOTAL,"Electric Generators, Independent Power Producers",Wind,3446800,combined
1994,US-TOTAL,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,6869342,combined
1994,US-TOTAL,"Electric Generators, Electric Utilities",Total,2910712079,combined
1994,US-TOTAL,"Electric Generators, Electric Utilities",Coal,1635492971,combined
1994,US-TOTAL,"Electric Generators, Electric Utilities",Geothermal,6940637,combined
1994,US-TOTAL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,247070938,combined
1994,US-TOTAL,"Electric Generators, Electric Utilities",Natural Gas,291114905,combined
1994,US-TOTAL,"Electric Generators, Electric Utilities",Nuclear,640439832,combined
1994,US-TOTAL,"Electric Generators, Electric Utilities",Other Biomass,1223589,combined
1994,US-TOTAL,"Electric Generators, Electric Utilities",Petroleum,91038583,combined
1994,US-TOTAL,"Electric Generators, Electric Utilities",Pumped Storage,-3377825,combined
1994,US-TOTAL,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,3472,combined
1994,US-TOTAL,"Electric Generators, Electric Utilities",Wind,309,combined
1994,US-TOTAL,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,764668,combined
1994,US-TOTAL,"combined Heat and Power, Industrial Power",Total,151177734,combined
1994,US-TOTAL,"combined Heat and Power, Industrial Power",Coal,23568143,combined
1994,US-TOTAL,"combined Heat and Power, Industrial Power",Hydroelectric Conventional,6028117,combined
1994,US-TOTAL,"combined Heat and Power, Industrial Power",Natural Gas,69599974,combined
1994,US-TOTAL,"combined Heat and Power, Industrial Power",Other,3427796,combined
1994,US-TOTAL,"combined Heat and Power, Industrial Power",Other Biomass,983084,combined
1994,US-TOTAL,"combined Heat and Power, Industrial Power",Other Gases,12112481,combined
1994,US-TOTAL,"combined Heat and Power, Industrial Power",Petroleum,6807762,combined
1994,US-TOTAL,"combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,28650377,combined
1994,US-TOTAL,"combined Heat and Power, Electric Power",Total,123499653,combined
1994,US-TOTAL,"combined Heat and Power, Electric Power",Coal,26413560,combined
1994,US-TOTAL,"combined Heat and Power, Electric Power",Natural Gas,85971348,combined
1994,US-TOTAL,"combined Heat and Power, Electric Power",Other,239129,combined
1994,US-TOTAL,"combined Heat and Power, Electric Power",Other Biomass,1600423,combined
1994,US-TOTAL,"combined Heat and Power, Electric Power",Other Gases,1085409,combined
1994,US-TOTAL,"combined Heat and Power, Electric Power",Petroleum,6591513,combined
1994,US-TOTAL,"combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,1598271,combined
